"91.126.133.206","ES",-4.0,40.0,"AS35699 Adamo Telecom Iberia S.A","mlab2-mad01",0.046883,1415664.9,,"win32","213.200.103.160","speedtest",1366240281,2318107.5,0.049859,"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d",35699,"","",23,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab2-mad01",0.01771,259636.06,,"darwin","213.200.103.160","speedtest",1366242879,37452.055,0.029142,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",23,4,2013,2,17,"20130417"
"79.144.216.158","ES",-0.3667,39.4667,"AS3352 TELEFONICA DE ESPANA","mlab2-mil01",0.344268,87146.05,,"win32","213.200.99.224","speedtest",1366217066,8337.89,1.833683,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",16,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab1-mad01",0.020679,273090.22,,"darwin","213.200.103.147","speedtest",1366160804,37452.098,0.023017,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",1,4,2013,2,17,"20130417"
"80.30.7.237","ES",-3.6922,40.4086,"AS3352 TELEFONICA DE ESPANA","mlab1-mad01",0.26149,7973.8574,,"linux2","213.200.103.147","speedtest",1366161111,5307.644,0.651414,"f4eb4a82-e6ac-4ecb-9add-73f35d0ff0d8",3352,"29","Madrid",1,4,2013,2,17,"20130417"
"62.57.164.27","ES",2.1741,41.3984,"AS6739 Cableuropa - ONO","mlab1-mad01",0.046936,1624495.2,,"darwin","213.200.103.147","speedtest",1366164118,71412.7,0.044899,"d819736b-5ed3-4984-b542-ae4ca3b45457",6739,"56","Barcelona",2,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab1-mad01",0.023187,257473.98,,"darwin","213.200.103.147","speedtest",1366165379,33803.066,0.024075,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",2,4,2013,2,17,"20130417"
"79.144.216.158","ES",-0.3667,39.4667,"AS3352 TELEFONICA DE ESPANA","mlab1-mad01",9.68E-4,294624.8,,"win32","213.200.103.147","speedtest",1366168131,69480.55,0.139294,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",3,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab1-mad01",0.019058,259253.39,,"darwin","213.200.103.147","speedtest",1366174423,28807.412,0.023674,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",4,4,2013,2,17,"20130417"
"80.30.7.237","ES",-3.6922,40.4086,"AS3352 TELEFONICA DE ESPANA","mlab1-mad01",0.095346,282951.06,,"linux2","213.200.103.147","speedtest",1366174823,24102.15,0.104681,"f4eb4a82-e6ac-4ecb-9add-73f35d0ff0d8",3352,"29","Madrid",5,4,2013,2,17,"20130417"
